Name,Tract,latitude,longitude,service_type
Halsted & Summit,710900,41.739936134999994,-87.64364030600001,bus stop
Chicago & Lavergne,251100,41.89505681600002,-87.75104079200003,bus stop
Addison & Milwaukee,161100,41.946303375000014,-87.73546128800001,bus stop
Devon & Glenwood,010503,41.99820753199998,-87.66519260400003,bus stop
35th Street & Wood,840400,41.830507522999994,-87.670619353,bus stop
47th Street & Kildare,570200,41.807839559,-87.73128186500003,bus stop
Devon & California,020601,41.997619164000014,-87.699860914,bus stop
Harrison & Ogden,838100,41.874141501999986,-87.674547007,bus stop
Peterson & Ravenswood,030300,41.99084968,-87.674598866,bus stop
Cottage Grove & 38th Street,836500,41.82622646499999,-87.607965385,bus stop
Central & Cullom,150300,41.95856500000002,-87.767104001,bus stop
Pulaski & Dickens,200402,41.918866804000004,-87.726513925,bus stop
9800 S Yates,510200,41.71702524599999,-87.56457712899999,bus stop
5000 S Kedzie,630200,41.80265954599997,-87.70372130499999,bus stop
Cicero & Cortland,191000,41.915229533,-87.74591341299998,bus stop
Stony Island & 86th Street,450300,41.738851340999986,-87.585220542,bus stop
California & Arthur,020601,41.99929700000001,-87.69960699900003,bus stop
Pulaski Orange Line Station,570500,41.80022607400002,-87.72437330100001,bus stop
71st Street & St. Lawrence,690900,41.76573000000002,-87.61062700000002,bus stop
Pulaski & 97th Street,821700,41.71679630699998,-87.721067081,bus stop
Irving Park & Kedzie,160602,41.95403413299999,-87.70789432599997,bus stop
Milwaukee & Diversey/Kimball,220602,41.93171636300002,-87.711866326,bus stop
California & 26th Street,301100,41.84473600000001,-87.69528300000002,bus stop
King Drive & 61st Street,400800,41.783666799,-87.615784556,bus stop
Halsted & Clark/Barry,063100,41.938311795000004,-87.64909884999997,bus stop
State & 43rd Street,835900,41.81669680800002,-87.62615856399998,bus stop
8600 S Kedzie,700402,41.73718737799999,-87.70217509899999,bus stop
Archer & Normal,841100,41.849597947999996,-87.64072092700002,bus stop
Ewing & 96th Street,520200,41.72142961399999,-87.53543598099998,bus stop
Milwaukee & Kedzie,220602,41.929529333999994,-87.70795973000003,bus stop
Michigan & 98th Street,490500,41.71644900000001,-87.620545999,bus stop
Michigan & 118th Street,530100,41.679994781000005,-87.62066428700001,bus stop
Montrose & Meade,150502,41.96025500000002,-87.77959099999998,bus stop
3400 W 87th Street,821600,41.735002898999994,-87.70743664700001,bus stop
16th Street & 46th Court,813801,41.858600000000024,-87.74060200000002,bus stop
Addison & Ozanam,170700,41.94512100100002,-87.821795001,bus stop
2600 W 111th Street,750400,41.691667404999976,-87.68615351099999,bus stop
67th Street & Chappel,430101,41.77340329499998,-87.57534460099998,bus stop
Roosevelt & Wolcott,842900,41.86662475100002,-87.67356740399998,bus stop
Diversey & Hampden Court,070102,41.932792878999976,-87.642623469,bus stop
2600 W 87th Street,821600,41.735276320000025,-87.68763450199998,bus stop
Fullerton & Marmora,191302,41.92375734799998,-87.77335086199997,bus stop
51st Street & Federal,836100,41.801903469000024,-87.62784288799998,bus stop
67th Street & Drexel,841800,41.77310241800001,-87.60338649300002,bus stop
75th Street & Cregier,834200,41.75871229699999,-87.581057558,bus stop
Oakton & St. Louis,807600,42.02619900000002,-87.71590099899998,bus stop
Lawrence & Kilpatrick,160100,41.96798572099999,-87.74540135199999,bus stop
Armitage & Lamon,191100,41.91682700000001,-87.74954600000001,bus stop
Diversey & Nordica,180100,41.93086957100002,-87.80276846999999,bus stop
Sheridan & Briar,063200,41.93857022999998,-87.63956872300002,bus stop
Kimball & Montrose,140702,41.961208,-87.71320699900002,bus stop
Broadway & Rosemont,030200,41.996202788999994,-87.66055920600002,bus stop
Pulaski & Palmer,200402,41.92091291999998,-87.726760937,bus stop
South Chicago & 76th Street,834300,41.757006461,-87.59343540100002,bus stop
Damen & Roosevelt,838200,41.86698771900001,-87.67640628999999,bus stop
State & Oak,081100,41.90087399999999,-87.628399,bus stop
Pulaski & 31st Street,301803,41.836986937000006,-87.72444387299998,bus stop
King Drive & 81st Street,440300,41.74733349000002,-87.61494068600001,bus stop
Madison & Loomis,833000,41.881587001000014,-87.66203999999999,bus stop
Roosevelt & State,839000,41.86753563100001,-87.62782764500002,bus stop
Chicago & Long,251200,41.89493146900003,-87.76074174799999,bus stop
Lawrence & Sacramento,140100,41.96854817600001,-87.70386801199999,bus stop
74th Street & Loomis,671900,41.759574192,-87.65920512899999,bus stop
79th Red Line Station,691200,41.75110999999998,-87.62519999900002,bus stop
Pershing & State,351500,41.82378571300001,-87.62670337499998,bus stop
Pulaski & Lawrence,140601,41.968147988,-87.72792107599997,bus stop
King Drive & 45th Street,836000,41.81317237600001,-87.61650870300002,bus stop
Homan & Franklin,836700,41.88961957700002,-87.71111998499998,bus stop
Halsted & 71st Street,681300,41.76510561200001,-87.644323617,bus stop
Kedzie & 111th Street,740100,41.691470224,-87.70072914000002,bus stop
Cottage Grove & Pershing,836500,41.82428475400002,-87.606979072,bus stop
Kedzie & 85th Street,700502,41.73876200000001,-87.70201299899998,bus stop
Western & Elston/Diversey,830900,41.93193723899998,-87.68803463400002,bus stop
Cicero & 61st Street,980100,41.78223442500001,-87.74258775800001,bus stop
Jeffery & 93rd Street,480400,41.72598361299998,-87.57551469700002,bus stop
Wallace & 26th Street,600400,41.84524967300001,-87.6416671,bus stop
Halsted & 78th Street,710200,41.752499075,-87.64412227899999,bus stop
Armitage & Spaulding,222700,41.91730000000001,-87.71036800000002,bus stop
63rd Street & Drexel,420800,41.78037629300002,-87.60429231299997,bus stop
103rd Street & Corliss,500200,41.70743580999999,-87.603481472,bus stop
Pulaski & Ferdinand,231500,41.89004580300002,-87.725833679,bus stop
Pulaski & Irving Park,160400,41.953919735,-87.72754468699998,bus stop
Ashland & Blackhawk,241600,41.90711357499998,-87.667477497,bus stop
Cicero & Hirsch,831300,41.90589491100002,-87.74593133299999,bus stop
Michigan & Van Buren,320400,41.876689999999996,-87.62416000000002,bus stop
Clark & Maple,081000,41.90174400000001,-87.631310999,bus stop
Pulaski & 31st Street,301702,41.83705400100001,-87.72426599900001,bus stop
Kedzie & Douglas,843100,41.86314714399998,-87.70548752899998,bus stop
Cottage Grove & 91st Street,440800,41.72927493499998,-87.60451851800002,bus stop
Homan & Jackson,271300,41.877182226,-87.71078926199999,bus stop
Fullerton & Laramie,191200,41.924041999999986,-87.756234,bus stop
69th Street & Halsted,681100,41.76876694800001,-87.64464016199997,bus stop
California & 53rd Street,630500,41.797295211999995,-87.69379262400003,bus stop
State & Huron,081500,41.89475599999997,-87.628060001,bus stop
Grand & Leclaire/Armitage,191100,41.91678384400001,-87.75351536400001,bus stop
Belmont & Paulina,062600,41.93960973399999,-87.671207918,bus stop
Cermak & Rockwell,301200,41.851896458,-87.690188342,bus stop
103rd Street & Hamlin,740200,41.70588022599998,-87.71612187800002,bus stop
Montrose Brown Line Station,050100,41.961439299000006,-87.67515599900003,bus stop
47th Street & Hoyne,611500,41.80842774400003,-87.67721885499998,bus stop
Halsted & Taylor,841900,41.87009734100002,-87.64681857300002,bus stop
Western & North Ave,241100,41.91005796100001,-87.68733560300001,bus stop
Damen & Wellington,051400,41.93597184800001,-87.678276116,bus stop
Archer & Western Avenue,840300,41.82619848799999,-87.684731,bus stop
State & 59th Street,834500,41.78726213499999,-87.625614719,bus stop
California & 59th Street,630800,41.786519639999995,-87.693689097,bus stop
Homan & Roosevelt,291200,41.866016848000015,-87.71062570599997,bus stop
Higgins & Austin,110300,41.973382947999994,-87.77863314199999,bus stop
Michigan (Lower) & Illinois,081403,41.890836901,-87.623993472,bus stop
Michigan (Lower) & E. Wacker,320100,41.88805620199997,-87.62445143299999,bus stop
Michigan (Lower) & Illinois,081500,41.89100608199999,-87.62429240199998,bus stop
Michigan (Lower) & Hubbard,081403,41.89018553,-87.62396733000003,bus stop
Wentworth & Archer,841100,41.85399361399999,-87.631886985,bus stop
Ogden & Spaulding,841600,41.856898881999996,-87.70787225800001,bus stop
Belmont & Lamon,190200,41.93873824399998,-87.74904333,bus stop
Belmont & Kenosha,210400,41.93893101399999,-87.73416153400001,bus stop
Halsted & 79th Street Terminal,710900,41.749804125000026,-87.643701835,bus stop
Morse & Paulina,010702,42.00774779300002,-87.67227919599998,bus stop
Belmont & Sacramento,210100,41.93943344500002,-87.70306968800003,bus stop
Belmont & Sayre,171000,41.938131258,-87.801577958,bus stop
Clark & Fullerton,070103,41.92564236700002,-87.640658712,bus stop
31st Street & King Drive,351000,41.83836723000002,-87.61676824199998,bus stop
State & 35th Street,842000,41.831169606,-87.626693843,bus stop
Cottage Grove & 79th Street,440201,41.751104484999985,-87.605358196,bus stop
King Drive & 51st Street,836100,41.80186828199999,-87.61623401499997,bus stop
Milwaukee & Diversey/Kimball,220602,41.93181700100001,-87.71178500100001,bus stop
State & Jackson,839100,41.87831799999998,-87.62777,bus stop
California & Division,240900,41.90302615600001,-87.69698109500001,bus stop
Clark & Adams,839100,41.87906800000002,-87.63086700100001,bus stop
Milwaukee & Grand/Halsted (Blue Line),243500,41.89131804700003,-87.647945107,bus stop
Talcott & Oriole,100300,41.99067965699999,-87.81672379100002,bus stop
Western & Roosevelt,842900,41.866296186,-87.68615653799998,bus stop
Austin & Fullerton,190601,41.92396008700001,-87.77580840500002,bus stop
Cicero & Jackson,252202,41.87691004499999,-87.74525047600002,bus stop
Archer & Cicero,835200,41.79847858900001,-87.74319683499999,bus stop
Pulaski & Roosevelt,290900,41.86602477700001,-87.72525863700002,bus stop
Marine Drive & Lawrence,031300,41.969308395999974,-87.649759803,bus stop
Dempster & Skokie Blvd,807300,42.04067482800002,-87.74717406799999,bus stop
65th Street & Natchez,820901,41.773897405000014,-87.783726016,bus stop
5500 W Grand,191200,41.918214036999984,-87.76319800300001,bus stop
95th Street & Bishop,730400,41.721153000000015,-87.65926300000001,bus stop
Foster & Virginia,040300,41.975659095000026,-87.70279616300002,bus stop
Irving Park & Albany,160700,41.953833385999985,-87.70568313400003,bus stop
69th Street & Stewart,681200,41.76889399999999,-87.63487500000002,bus stop
Garfield & Damen,611600,41.79396924399998,-87.67457833700001,bus stop
Fullerton & Kostner,200200,41.92445662199998,-87.73647819199999,bus stop
North Ave & Leavitt,240500,41.91049688200002,-87.682227695,bus stop
Jackson & Lavergne,252201,41.876803929000005,-87.74934028400003,bus stop
Irving Park & Neenah,170100,41.952915339000015,-87.79076285899998,bus stop
California & Harrison,837400,41.873692817999995,-87.696002125,bus stop
California & Harrison,271800,41.87358674000001,-87.696180959,bus stop
65th Street & Lavergne,640700,41.774737800000025,-87.74683541500002,bus stop
59th Street & Central Park,630900,41.78616725500001,-87.71271870499999,bus stop
51st Street & Evans,843600,41.802288137999994,-87.60785102,bus stop
Irving Park & Hermitage,060200,41.95435275699998,-87.672089422,bus stop
Ewing & 94th Street,520100,41.724798023999995,-87.53818992800001,bus stop
9320 S Ewing,520100,41.72664459700002,-87.540050522,bus stop
Racine & 64th Street,681000,41.77773100000002,-87.65435300000001,bus stop
Langley & 132nd Street,540101,41.655717891999984,-87.60506921500001,bus stop
63rd Street & Morgan,680600,41.77974102600001,-87.64995381099999,bus stop
Racine & 65th Street,834900,41.77600095899999,-87.65445521999999,bus stop
Halsted & 100th Street,730500,41.71223800000001,-87.64286700000002,bus stop
Ridge & Main,809800,42.034082522000006,-87.68691501900003,bus stop
Archer & Francisco,580501,41.81877036999998,-87.69677624799999,bus stop
Laramie & Fulton,251800,41.88555000000002,-87.75517800099999,bus stop
State & 64th Street,842500,41.77743200100002,-87.62533000000002,bus stop
Harlem & Lake,812000,41.88867963000001,-87.805269469,bus stop
Harlem & Byron,170300,41.950638000000026,-87.807119,bus stop
26th Street & Lawndale,301701,41.844289,-87.717332999,bus stop
Montrose & Oakley,050200,41.961288000000025,-87.68636800000002,bus stop
Foster & Sheridan,031300,41.976335000000006,-87.65475500100001,bus stop
16th Street & Kostner,292500,41.85864458399999,-87.73489557699997,bus stop
Halsted & 108th Street,491100,41.69765500099999,-87.64242999999999,bus stop
Halsted & 68th Street,681200,41.770487488000015,-87.64446722299999,bus stop
87th Street & Kostner,822000,41.73452004000001,-87.731752858,bus stop
111th Street & Stewart,491200,41.692422033000014,-87.63308275100002,bus stop
Foster & Spaulding,831800,41.975660000000005,-87.71122300000002,bus stop
Belmont & Kilbourn,200100,41.938829296999984,-87.73964006300002,bus stop
Grand & Hoyne,243000,41.89070031699998,-87.67950809299998,bus stop
Belmont & Pacific (80th Avenue),811100,41.937692114000015,-87.82638929299998,bus stop
87th Street & Longwood,720100,41.735472621999975,-87.676134763,bus stop
Morse & Greenview,010600,42.007795009999995,-87.66791570700002,bus stop
Jackson & Lotus,252102,41.87651299999999,-87.76144599999998,bus stop
Devon & Overhill,100400,41.996853999999985,-87.819091001,bus stop
1001 E 103rd Street,500200,41.70748636100001,-87.59894793000001,bus stop
65th Street & Nottingham,640500,41.77381828099999,-87.79818391100002,bus stop
Wentworth & 60th Street,834600,41.78529500000002,-87.630224999,bus stop
Wentworth & 61st Street,834600,41.782983,-87.63017700099999,bus stop
Pulaski & Wabansia,230400,41.91162200100001,-87.72630499899998,bus stop
1100 S Columbus (Pedestrian Underpass),320600,41.869359524000004,-87.62035470500001,bus stop
Austin & Harvard/Arthington,831400,41.86916520699998,-87.77414588599999,bus stop
Dorchester & 61st Street,420200,41.78442099799997,-87.59136359299998,bus stop
Harlem & George,180100,41.93249129200001,-87.80646466799999,bus stop
Damen & 86th Street,711200,41.73738400000002,-87.67267499899998,bus stop
State & Ontario,081500,41.893186000000014,-87.627992,bus stop
Cicero & Foster,140400,41.97517314700002,-87.74787503099998,bus stop
Clark & Polk,839000,41.872091001,-87.63052499899999,bus stop
Western Orange Line Station,611500,41.80514524900002,-87.68402008499999,bus stop
63rd Street & Kildare,650200,41.77869800000002,-87.72988799900003,bus stop
63rd Street & 73rd Avenue,820400,41.777335209,-87.80325227100002,bus stop
Fulton & California,837100,41.886607974000015,-87.69629989700002,bus stop
103rd Street & Corliss,500100,41.70755392500001,-87.60395425600001,bus stop
103rd Street & Union,730500,41.70701549400002,-87.64030210200002,bus stop
119th Street & Wallace,530200,41.67792393600001,-87.63697085500002,bus stop
Jackson & Albany,271200,41.877409822999994,-87.70378268899998,bus stop
65th Street & Menard,640600,41.77438800499999,-87.76632824199999,bus stop
87th Street & Union,710900,41.73618583799998,-87.64109786300003,bus stop
87th Street & Holland,834000,41.736039527,-87.632824863,bus stop
Devon & Campbell,020602,41.997772704,-87.69220294500002,bus stop
Irving Park & Oriole,810502,41.952614833999974,-87.81696526899998,bus stop
127th Street & Halsted,530503,41.663304014000005,-87.64133441299998,bus stop
Irving Park & Albany,160602,41.954044694000004,-87.70546238499998,bus stop
Bryn Mawr & Sheridan,030604,41.98380400000002,-87.655508,bus stop
Fullerton & Kedzie,220601,41.92485643499998,-87.70764323899999,bus stop
Chicago & Pulaski,231200,41.89544462600003,-87.72590116499998,bus stop
79th Street & Pulaski,700200,41.749618156,-87.72166730599997,bus stop
Garfield & Normal,834600,41.79402724200003,-87.63752305700001,bus stop
Cermak & Halsted,843200,41.852568314999985,-87.646669068,bus stop
103rd Street & Woodlawn,500200,41.70754288500001,-87.59455304699998,bus stop
Nagle & Raven,100100,41.993496315000016,-87.78746222900003,bus stop
Austin & Augusta,251300,41.89850512800001,-87.77517594,bus stop
Stony Island & 93rd Street,480400,41.72587161400003,-87.584820778,bus stop
Kedzie & 28th Street,843500,41.841043920999994,-87.70485969399999,bus stop
Michigan & Chestnut,081300,41.89806900000002,-87.62396000000001,bus stop
